blocking,0.167786,624947135.151970
blocking,0.096200,1089998482.012955
blocking,0.099369,1055231014.889292
blocking,0.089183,1175761732.699376
blocking,0.149751,700211865.347605
blocking,0.116880,897139736.528002
blocking,0.112102,935375517.308353
blocking,0.705876,148549617.713061
blocking,0.138214,758659691.564712
blocking,0.140950,743933277.178778
